,Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,total
14,2022-09-15,0.0,0.0,7.68,5.97,5.12,4.26,3.84,4.26,4.69,5.55,9.38,13.22,24.74,35.83,60.56,75.92,98.52,119.85,132.64,145.02,156.95,162.08,165.49,167.2,173.17,164.63,167.62,162.92,162.5,164.63,166.76,160.79,161.65,153.54,149.28,142.45,138.19,128.38,118.57,107.91,103.22,82.32,66.53,51.18,38.38,29.43,23.03,16.21,4242.08
15,2022-09-16,0.0,0.0,7.72,6.43,5.15,5.15,4.72,4.29,4.72,5.58,8.58,14.16,23.59,36.03,57.48,77.21,106.37,118.39,134.25,148.84,157.42,164.71,167.28,171.58,171.58,170.72,171.58,170.72,167.28,169.43,172.0,169.86,162.57,150.55,147.98,142.83,128.68,121.82,109.38,99.52,92.65,76.78,66.91,57.9,42.04,31.31,24.87,18.02,4266.64
16,2022-09-17,0.0,0.0,8.0,5.66,4.99,4.33,3.67,4.0,4.0,4.33,6.66,9.33,19.32,26.31,43.63,59.29,78.27,86.59,100.57,113.23,123.22,127.55,135.55,139.88,137.21,135.88,137.88,128.88,133.21,127.55,124.55,120.9,115.23,110.56,109.9,101.58,99.58,91.58,91.25,84.92,80.59,68.94,57.28,45.63,35.3,25.64,19.65,14.32,3306.38
17,2022-09-18,0.0,0.0,6.1,4.88,4.27,3.66,3.66,3.05,3.05,3.66,5.48,7.01,14.02,18.9,30.78,44.51,57.92,69.19,78.04,88.7,96.93,102.42,110.65,117.05,117.97,117.67,118.57,112.47,118.88,113.09,116.14,110.34,110.96,106.69,101.2,99.38,103.64,101.51,102.11,93.88,89.92,85.96,75.29,58.52,39.01,27.43,20.72,14.33,3029.63
18,2022-09-19,0.0,0.0,6.53,5.65,4.35,3.92,3.92,3.48,3.92,4.35,7.4,11.32,19.14,32.2,53.51,71.79,95.72,110.96,130.1,140.97,154.9,157.08,170.12,165.78,167.51,165.78,169.26,166.65,169.26,164.9,165.78,167.08,164.47,156.64,155.77,148.81,144.02,134.89,130.1,119.65,112.26,98.33,77.45,64.4,52.21,35.25,25.67,19.58,4332.82
19,2022-09-20,0.0,0.0,7.18,5.07,4.65,4.22,3.8,3.8,4.22,5.49,8.86,13.5,25.32,37.14,59.92,75.96,100.01,117.31,129.55,147.28,153.19,164.16,169.22,165.42,169.22,169.22,167.96,165.0,166.27,159.93,158.68,158.68,152.76,150.23,143.06,136.73,134.19,121.96,116.47,104.23,96.22,88.2,71.32,55.7,39.66,29.12,21.53,14.35,4195.96
20,2022-09-21,0.0,0.0,6.64,5.81,4.57,4.57,4.15,3.74,4.57,5.4,8.72,13.71,23.67,35.3,56.47,71.84,97.59,115.03,127.08,138.28,151.16,158.63,157.8,159.05,166.11,163.2,164.44,161.95,161.54,161.95,160.7,166.11,159.47,153.24,147.0,137.46,131.64,120.43,117.11,105.89,100.08,79.73,67.28,49.83,38.2,29.07,20.76,15.37,4132.31
21,2022-09-22,0.0,0.0,7.06,5.49,4.7,3.92,3.53,3.92,4.31,5.1,8.63,12.15,22.74,32.93,55.68,69.79,90.57,110.17,121.94,133.31,144.28,148.99,152.13,153.69,159.18,151.34,154.09,149.77,149.38,151.34,153.3,147.81,148.6,141.15,137.23,130.95,127.03,118.02,109.0,99.2,94.88,75.67,61.16,47.05,35.29,27.05,21.17,14.9,3899.61
22,2022-09-23,0.0,0.0,7.23,6.02,4.82,4.82,4.41,4.01,4.41,5.22,8.03,13.25,22.09,33.73,53.81,72.29,99.6,110.84,125.7,139.35,147.39,154.21,156.63,160.64,160.64,159.83,160.64,159.83,156.63,158.64,161.04,159.03,152.2,140.96,138.55,133.73,120.48,114.06,102.41,93.17,86.75,71.89,62.65,54.21,39.35,29.32,23.3,16.87,3994.67
23,2022-09-24,0.0,0.0,7.56,5.36,4.72,4.1,3.46,3.78,3.78,4.1,6.3,8.82,18.28,24.89,41.27,56.08,74.04,81.91,95.15,107.12,116.58,120.67,128.23,132.33,129.81,128.55,130.43,121.93,126.02,120.67,117.84,114.37,109.01,104.6,103.97,96.09,94.2,86.65,86.32,80.34,76.24,65.22,54.19,43.16,33.39,24.26,18.59,13.54,3127.95
