,Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,total
10,2022-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,10.24,16.68,24.11,31.37,37.49,42.28,48.05,52.51,55.48,59.94,63.41,63.9,63.74,64.24,60.93,64.4,61.26,62.91,59.78,60.1,57.8,54.82,53.83,56.14,54.99,55.32,50.86,48.71,46.56,40.78,31.71,21.14,14.86,11.23,7.76,1616.93
11,2022-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.48,17.61,29.27,39.27,52.36,60.68,71.16,77.11,84.72,85.91,93.05,90.67,91.62,90.67,92.58,91.14,92.58,90.2,90.67,91.39,89.95,85.67,85.19,81.39,78.77,73.77,71.16,65.44,61.4,53.78,42.36,35.22,28.56,19.27,14.04,10.71,2339.82
12,2022-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,19.35,31.24,39.59,52.13,61.15,67.54,76.77,79.85,85.58,88.21,86.23,88.21,88.21,87.55,86.01,86.68,83.37,82.71,82.71,79.64,78.31,74.58,71.27,69.96,63.58,60.71,54.34,50.15,45.98,37.18,29.04,20.68,15.18,11.22,7.48,2155.58
13,2022-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.42,18.52,29.62,37.68,51.19,60.33,66.65,72.53,79.29,83.21,82.77,83.42,87.12,85.6,86.26,84.95,84.73,84.95,84.3,87.12,83.64,80.37,77.1,72.09,69.04,63.17,61.42,55.55,52.49,41.82,35.28,26.14,20.04,15.24,10.89,8.06,2135.0
14,2022-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56,18.19,30.74,38.54,50.02,60.85,67.34,73.62,79.68,82.28,84.01,84.87,87.91,83.58,85.1,82.71,82.5,83.58,84.66,81.63,82.07,77.95,75.78,72.32,70.15,65.17,60.19,54.78,52.39,41.79,33.78,25.99,19.49,14.94,11.69,8.23,2121.05
15,2022-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.98,18.3,29.19,39.22,54.03,60.13,68.2,75.6,79.95,83.66,84.97,87.14,87.14,86.71,87.14,86.71,84.97,86.06,87.37,86.27,82.57,76.47,75.16,72.55,65.36,61.87,55.55,50.55,47.06,39.0,33.99,29.41,21.35,15.9,12.63,9.15,2133.3
16,2022-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82,13.37,22.18,30.14,39.8,44.02,51.14,57.57,62.65,64.85,68.92,71.12,69.77,69.08,70.11,65.53,67.73,64.85,63.33,61.46,58.59,56.22,55.88,51.64,50.63,46.56,46.4,43.19,40.98,35.05,29.12,23.2,17.95,13.04,9.99,7.28,1653.21
17,2022-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.12,9.59,15.62,22.59,29.39,35.12,39.6,45.02,49.2,51.98,56.15,59.4,59.87,59.72,60.18,57.08,60.33,57.4,58.94,56.0,56.31,54.14,51.36,50.43,52.6,51.52,51.82,47.65,45.63,43.62,38.21,29.7,19.8,13.92,10.52,7.27,1514.78
18,2022-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.69,16.3,27.11,36.36,48.47,56.18,65.89,71.39,78.44,79.55,86.16,83.95,84.84,83.95,85.71,84.39,85.71,83.51,83.95,84.61,83.29,79.32,78.89,75.36,72.94,68.31,65.89,60.6,56.85,49.8,39.22,32.61,26.44,17.85,13.0,9.92,2166.42
19,2022-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.84,18.84,30.4,38.53,50.75,59.52,65.73,74.72,77.72,83.29,85.85,83.93,85.85,85.85,85.21,83.72,84.36,81.15,80.51,80.51,77.51,76.22,72.58,69.36,68.09,61.88,59.09,52.89,48.82,44.75,36.19,28.26,20.13,14.77,10.92,7.28,2098.02
20,2022-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.02,17.92,28.67,36.47,49.54,58.39,64.5,70.2,76.73,80.52,80.1,80.74,84.32,82.84,83.47,82.21,82.0,82.21,81.57,84.32,80.94,77.78,74.61,69.77,66.82,61.13,59.44,53.75,50.8,40.48,34.15,25.29,19.4,14.75,10.54,7.8,2066.17
21,2022-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.54,16.72,28.26,35.43,45.98,55.94,61.91,67.67,73.25,75.64,77.23,78.02,80.81,76.83,78.23,76.03,75.84,76.83,77.83,75.04,75.44,71.66,69.67,66.48,64.49,59.92,55.33,50.36,48.17,38.42,31.05,23.89,17.91,13.74,10.75,7.56,1949.89
22,2022-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.21,17.14,27.33,36.72,50.59,56.3,63.84,70.78,74.86,78.33,79.55,81.6,81.6,81.19,81.6,81.19,79.55,80.57,81.8,80.78,77.31,71.6,70.37,67.93,61.19,57.93,52.02,47.32,44.06,36.51,31.83,27.54,19.99,14.89,11.83,8.57,1997.39
23,2022-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.29,12.66,20.98,28.51,37.64,41.65,48.38,54.47,59.27,61.35,65.2,67.28,66.0,65.36,66.32,62.0,64.08,61.35,59.91,58.15,55.42,53.18,52.86,48.86,47.9,44.06,43.89,40.85,38.77,33.16,27.56,21.95,16.98,12.34,9.45,6.89,1563.96
24,2022-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36,8.58,13.97,20.2,26.28,31.41,35.41,40.26,43.99,46.48,50.22,53.13,53.54,53.41,53.81,51.05,53.96,51.33,52.71,50.09,50.36,48.42,45.93,45.1,47.04,46.07,46.35,42.61,40.82,39.02,34.18,26.56,17.71,12.45,9.4,6.5,1354.74
25,2022-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.47,15.92,26.46,35.51,47.34,54.86,64.33,69.71,76.6,77.67,84.13,81.98,82.84,81.98,83.7,82.4,83.7,81.55,81.98,82.62,81.34,77.46,77.02,73.59,71.22,66.7,64.33,59.17,55.51,48.63,38.3,31.84,25.82,17.43,12.69,9.68,2115.49
26,2022-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.09,17.73,28.62,36.27,47.76,56.02,61.86,70.32,73.14,78.38,80.8,78.98,80.8,80.8,80.2,78.78,79.39,76.36,75.76,75.76,72.95,71.73,68.3,65.28,64.08,58.23,55.61,49.77,45.94,42.11,34.05,26.6,18.95,13.91,10.27,6.86,1974.47
27,2022-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.56,17.24,27.59,35.09,47.67,56.18,62.06,67.54,73.83,77.48,77.07,77.69,81.13,79.71,80.32,79.1,78.9,79.1,78.49,81.13,77.89,74.84,71.8,67.14,64.3,58.82,57.2,51.72,48.88,38.94,32.85,24.33,18.66,14.2,10.14,7.51,1988.12
28,2022-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.51,18.12,30.63,38.39,49.82,60.61,67.08,73.34,79.37,81.96,83.69,84.56,87.57,83.26,84.77,82.39,82.18,83.26,84.33,81.32,81.75,77.65,75.49,72.04,69.89,64.93,59.97,54.57,52.2,41.62,33.65,25.89,19.41,14.88,11.65,8.2,2112.95
29,2022-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.59,17.7,28.24,37.93,52.26,58.17,65.96,73.13,77.34,80.92,82.19,84.29,84.29,83.87,84.29,83.87,82.19,83.24,84.51,83.45,79.87,73.97,72.7,70.18,63.22,59.85,53.73,48.89,45.52,37.72,32.88,28.44,20.65,15.38,12.23,8.86,2063.51
