,Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,total
14,2022-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.95,63.65,107.61,134.89,175.05,212.95,235.68,257.66,278.88,287.98,294.04,297.07,307.68,292.52,297.83,289.49,288.73,292.52,296.31,285.7,287.21,272.82,265.23,253.11,245.53,228.1,210.68,191.73,183.39,146.26,118.22,90.94,68.2,52.29,40.92,28.79,7423.62
15,2022-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.94,64.05,102.18,137.26,189.1,210.46,238.67,264.6,279.85,292.81,297.38,305.0,305.0,303.48,305.0,303.48,297.38,301.19,305.77,301.96,289.0,267.64,263.07,253.92,228.76,216.56,194.44,176.91,164.7,136.49,118.96,102.94,74.73,55.66,44.22,32.03,7466.61
16,2022-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.38,46.82,77.63,105.49,139.27,154.09,178.99,201.51,219.28,226.99,241.22,248.92,244.18,241.8,245.37,229.36,237.06,226.99,221.66,215.14,205.06,196.76,195.58,180.76,177.2,162.98,162.39,151.13,143.42,122.68,101.94,81.2,62.83,45.63,34.97,25.49,5786.17
17,2022-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.91,33.56,54.68,79.05,102.88,122.9,138.61,157.56,172.18,181.93,196.55,207.91,209.54,209.0,210.62,199.8,211.16,200.88,206.29,196.01,197.09,189.5,179.76,176.51,184.09,180.3,181.38,166.76,159.73,152.69,133.74,103.96,69.3,48.73,36.82,25.45,5301.83
18,2022-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.93,57.07,94.85,127.25,169.66,196.65,230.59,249.87,274.55,278.41,301.55,293.83,296.92,293.83,300.0,295.37,300.0,292.29,293.83,296.14,291.52,277.63,276.09,263.75,255.27,239.08,230.59,212.08,198.97,174.29,137.28,114.14,92.54,62.47,45.5,34.7,7582.48
19,2022-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.96,65.95,106.41,134.88,177.6,208.32,230.06,261.52,272.02,291.5,300.49,293.75,300.49,300.49,298.25,292.99,295.25,284.0,281.76,281.76,271.26,266.77,254.03,242.79,238.3,216.56,206.83,185.09,170.85,156.61,126.64,98.92,70.43,51.7,38.22,25.47,7342.92
20,2022-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.06,62.71,100.34,127.63,173.37,204.36,225.75,245.68,268.54,281.83,280.35,282.56,295.1,289.94,292.15,287.72,286.99,287.72,285.51,295.1,283.3,272.24,261.17,244.2,233.87,213.95,208.05,188.13,177.8,141.65,119.52,88.53,67.87,51.65,36.88,27.29,7231.49
21,2022-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.41,58.52,98.93,124.01,160.93,195.77,216.66,236.86,256.37,264.73,270.3,273.09,282.84,268.91,273.79,266.12,265.43,268.91,272.39,262.64,264.03,250.79,243.83,232.68,225.71,209.7,193.67,176.26,168.59,134.45,108.68,83.6,62.7,48.07,37.62,26.48,6824.47
22,2022-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.27,59.97,95.67,128.51,177.05,197.05,223.46,247.73,262.01,274.15,278.43,285.57,285.57,284.14,285.57,284.14,278.43,282.0,286.28,282.72,270.58,250.59,246.31,237.74,214.18,202.76,182.06,165.63,154.21,127.79,111.37,96.38,69.96,52.12,41.41,29.99,6990.77
23,2022-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.52,44.29,73.45,99.81,131.76,145.78,169.33,190.63,207.46,214.74,228.19,235.48,231.0,228.76,232.13,216.98,224.27,214.74,209.7,203.52,194.0,186.15,185.03,171.01,167.64,154.18,153.63,142.97,135.69,116.06,96.44,76.82,59.44,43.17,33.08,24.11,5473.93
