,Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,total
14,2022-09-15,0.0,0.0,8.31,6.46,5.55,4.62,4.16,4.62,5.09,6.0,10.16,14.33,26.8,38.82,65.61,82.25,106.74,129.84,143.7,157.1,170.03,175.58,179.28,181.12,187.59,178.36,181.58,176.51,176.04,178.36,180.67,174.19,175.12,166.34,161.72,154.33,149.7,139.08,128.45,116.9,111.81,89.17,72.08,55.44,41.58,31.88,24.95,17.55,4595.59
15,2022-09-16,0.0,0.0,8.37,6.97,5.58,5.58,5.11,4.65,5.11,6.04,9.29,15.33,25.56,39.03,62.27,83.64,115.24,128.25,145.45,161.24,170.54,178.43,181.23,185.87,185.87,184.94,185.87,184.94,181.23,183.55,186.34,184.01,176.11,163.1,160.32,154.74,139.4,131.97,118.49,107.8,100.37,83.18,72.49,62.73,45.54,33.92,26.96,19.52,4622.16
16,2022-09-17,0.0,0.0,8.66,6.13,5.41,4.69,3.97,4.33,4.33,4.69,7.22,10.1,20.93,28.5,47.26,64.22,84.78,93.81,108.96,122.67,133.49,138.19,146.84,151.53,148.65,147.2,149.37,139.63,144.32,138.19,134.93,130.97,124.83,119.78,119.06,110.04,107.88,99.21,98.85,92.0,87.31,74.68,62.05,49.43,38.25,27.78,21.29,15.52,3581.95
17,2022-09-18,0.0,0.0,6.6,5.28,4.63,3.96,3.96,3.3,3.3,3.96,5.95,7.6,15.19,20.47,33.35,48.21,62.75,74.96,84.54,96.1,105.01,110.96,119.87,126.81,127.8,127.47,128.46,121.85,128.78,122.52,125.82,119.54,120.2,115.57,109.64,107.66,112.27,109.96,110.62,101.71,97.41,93.12,81.57,63.4,42.27,29.72,22.45,15.52,3282.09
18,2022-09-19,0.0,0.0,7.07,6.13,4.71,4.24,4.24,3.78,4.24,4.71,8.01,12.25,20.74,34.89,57.98,77.78,103.71,120.19,140.94,152.72,167.8,170.16,184.3,179.59,181.48,179.59,183.36,180.54,183.36,178.65,179.59,181.01,178.18,169.69,168.75,161.21,156.03,146.12,140.94,129.62,121.61,106.53,83.9,69.76,56.57,38.18,27.81,21.21,4693.89
19,2022-09-20,0.0,0.0,7.77,5.49,5.03,4.57,4.11,4.11,4.57,5.94,9.6,14.63,27.43,40.23,64.92,82.29,108.35,127.1,140.35,159.55,165.96,177.84,183.32,179.21,183.32,183.32,181.95,178.76,180.12,173.27,171.9,171.9,165.49,162.75,154.98,148.12,145.38,132.12,126.18,112.92,104.23,95.55,77.26,60.35,42.97,31.54,23.32,15.54,4545.61
20,2022-09-21,0.0,0.0,7.2,6.3,4.94,4.94,4.5,4.05,4.94,5.85,9.45,14.84,25.64,38.24,61.19,77.83,105.72,124.61,137.66,149.81,163.75,171.85,170.95,172.3,179.95,176.8,178.15,175.45,175.0,175.45,174.1,179.95,172.75,166.0,159.26,148.9,142.61,130.46,126.86,114.71,108.42,86.37,72.88,53.98,41.39,31.49,22.49,16.64,4476.66
21,2022-09-22,0.0,0.0,7.65,5.95,5.1,4.25,3.82,4.25,4.67,5.52,9.35,13.17,24.64,35.68,60.32,75.61,98.12,119.35,132.1,144.42,156.31,161.41,164.8,166.5,172.45,163.96,166.94,162.26,161.84,163.96,166.08,160.14,160.98,152.91,148.67,141.87,137.62,127.85,118.09,107.46,102.8,81.97,66.26,50.97,38.23,29.31,22.94,16.15,4224.7
22,2022-09-23,0.0,0.0,7.83,6.53,5.22,5.22,4.79,4.35,4.79,5.66,8.7,14.36,23.93,36.55,58.29,78.31,107.89,120.08,136.18,150.97,159.67,167.06,169.68,174.03,174.03,173.16,174.03,173.16,169.68,171.85,174.46,172.29,164.89,152.7,150.1,144.87,130.52,123.56,110.94,100.94,93.98,77.88,67.87,58.74,42.64,31.76,25.24,18.27,4327.61
23,2022-09-24,0.0,0.0,8.19,5.8,5.12,4.44,3.76,4.1,4.1,4.44,6.83,9.56,19.8,26.97,44.71,60.76,80.21,88.74,103.08,116.05,126.28,130.73,138.91,143.35,140.62,139.26,141.31,132.1,136.53,130.73,127.65,123.9,118.1,113.32,112.64,104.1,102.05,93.87,93.52,87.04,82.6,70.65,58.71,46.76,36.18,26.28,20.14,14.67,3388.66
24,2022-09-25,0.0,0.0,5.91,4.73,4.13,3.54,3.54,2.96,2.96,3.54,5.31,6.79,13.58,18.31,29.83,43.12,56.12,67.04,75.6,85.94,93.91,99.23,107.2,113.4,114.3,113.99,114.88,108.97,115.18,109.57,112.52,106.91,107.49,103.36,98.05,96.28,100.41,98.34,98.93,90.96,87.12,83.28,72.95,56.7,37.8,26.58,20.08,13.88,2935.22
25,2022-09-26,0.0,0.0,6.91,5.99,4.6,4.15,4.15,3.69,4.15,4.6,7.82,11.97,20.26,34.06,56.62,75.95,101.27,117.37,137.63,149.14,163.86,166.17,179.98,175.37,177.21,175.37,179.05,176.29,179.05,174.45,175.37,176.75,173.99,165.71,164.78,157.42,152.36,142.69,137.63,126.58,118.76,104.03,81.93,68.13,55.23,37.29,27.15,20.72,4583.61
26,2022-09-27,0.0,0.0,7.31,5.17,4.74,4.3,3.87,3.87,4.3,5.59,9.04,13.76,25.82,37.86,61.09,77.45,101.97,119.61,132.08,150.15,156.18,167.36,172.53,168.66,172.53,172.53,171.24,168.23,169.52,163.06,161.77,161.77,155.75,153.17,145.86,139.4,136.82,124.34,118.75,106.27,98.1,89.93,72.71,56.8,40.44,29.69,21.94,14.63,4277.98
27,2022-09-28,0.0,0.0,6.92,6.06,4.76,4.76,4.33,3.9,4.76,5.63,9.09,14.28,24.67,36.79,58.87,74.88,101.73,119.91,132.46,144.15,157.57,165.36,164.49,165.79,173.15,170.12,171.42,168.82,168.39,168.82,167.53,173.15,166.22,159.73,153.24,143.29,137.23,125.54,122.07,110.38,104.32,83.12,70.13,51.95,39.83,30.3,21.65,16.02,4307.58
