,Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,total
14,2022-09-15,0.0,0.0,17.91,13.93,11.94,9.95,8.96,9.95,10.95,12.94,21.9,30.85,57.73,83.59,141.32,177.15,229.89,279.65,309.5,338.36,366.23,378.17,386.14,390.12,404.05,384.15,391.11,380.17,379.17,384.15,389.12,375.19,377.18,358.27,348.32,332.39,322.44,299.56,276.67,251.78,240.84,192.07,155.25,119.42,89.56,68.66,53.74,37.82,9898.23
15,2022-09-16,0.0,0.0,18.02,15.01,12.01,12.01,11.01,10.0,11.01,13.01,20.02,33.03,55.05,84.07,134.11,180.15,248.21,276.23,313.27,347.3,367.31,384.32,390.34,400.34,400.34,398.34,400.34,398.34,390.34,395.33,401.34,396.34,379.33,351.3,345.29,333.28,300.25,284.24,255.22,232.19,216.19,179.16,156.13,135.12,98.08,73.06,58.05,42.04,9955.5
16,2022-09-17,0.0,0.0,18.65,13.21,11.65,10.1,8.55,9.33,9.33,10.1,15.54,21.76,45.08,61.39,101.8,138.32,182.62,202.04,234.68,264.21,287.52,297.62,316.27,326.37,320.16,317.05,321.71,300.74,310.84,297.62,290.63,282.08,268.87,258.0,256.44,237.01,232.35,213.7,212.92,198.16,188.06,160.86,133.66,106.47,82.37,59.84,45.85,33.41,7714.93
17,2022-09-18,0.0,0.0,14.23,11.38,9.96,8.53,8.53,7.11,7.11,8.53,12.81,16.36,32.72,44.09,71.84,103.84,135.14,161.46,182.08,206.97,226.18,238.98,258.19,273.12,275.25,274.55,276.68,262.45,277.38,263.87,270.99,257.47,258.89,248.93,236.14,231.87,241.82,236.85,238.27,219.06,209.82,200.57,175.68,136.56,91.04,64.01,48.36,33.43,7069.13
18,2022-09-19,0.0,0.0,15.22,13.2,10.15,9.14,9.14,8.12,9.14,10.15,17.26,26.4,44.67,75.13,124.87,167.51,223.36,258.89,303.56,328.94,361.44,366.51,396.97,386.81,390.87,386.81,394.94,388.84,394.94,384.79,386.81,389.86,383.77,365.5,363.47,347.22,336.05,314.73,303.56,279.19,261.94,229.45,180.72,150.26,121.83,82.24,59.9,45.68,10109.97
19,2022-09-20,0.0,0.0,16.74,11.81,10.83,9.84,8.86,8.86,9.84,12.8,20.68,31.51,59.08,86.65,139.83,177.24,233.37,273.74,302.29,343.65,357.43,383.04,394.85,386.0,394.85,394.85,391.9,385.01,387.96,373.19,370.24,370.24,356.45,350.54,333.8,319.03,313.12,284.57,271.77,243.21,224.5,205.79,166.41,129.97,92.56,67.95,50.22,33.48,9790.55
20,2022-09-21,0.0,0.0,15.51,13.57,10.66,10.66,9.69,8.72,10.66,12.59,20.35,31.98,55.23,82.36,131.78,167.63,227.71,268.4,296.5,322.66,352.7,370.14,368.2,371.12,387.58,380.8,383.71,377.89,376.92,377.89,374.98,387.58,372.08,357.55,343.02,320.72,307.16,280.99,273.25,247.09,233.52,186.04,156.97,116.27,89.15,67.83,48.45,35.85,9642.12
21,2022-09-22,0.0,0.0,16.47,12.81,10.98,9.15,8.23,9.15,10.06,11.89,20.13,28.36,53.06,76.85,129.91,162.84,211.33,257.07,284.52,311.06,336.67,347.65,354.97,358.63,371.44,353.14,359.55,349.48,348.57,353.14,357.72,344.91,346.74,329.36,320.21,305.57,296.41,275.37,254.33,231.46,221.39,176.57,142.72,109.78,82.34,63.12,49.4,34.76,9099.26
22,2022-09-23,0.0,0.0,16.87,14.06,11.24,11.24,10.31,9.37,10.31,12.19,18.74,30.93,51.54,78.71,125.57,168.67,232.39,258.63,293.3,325.17,343.91,359.83,365.45,374.82,374.82,372.95,374.82,372.95,365.45,370.14,375.76,371.07,355.15,328.91,323.29,312.04,281.12,266.13,238.95,217.4,202.4,167.74,146.18,126.5,91.84,68.41,54.35,39.35,9320.97
23,2022-09-24,0.0,0.0,17.64,12.5,11.03,9.56,8.09,8.82,8.82,9.56,14.7,20.58,42.64,58.08,96.3,130.86,172.76,191.14,222.01,249.95,272.0,281.56,299.2,308.76,302.88,299.94,304.35,284.5,294.06,281.56,274.94,266.86,254.36,244.07,242.6,224.22,219.81,202.17,201.43,187.46,177.91,152.18,126.45,100.72,77.93,56.61,43.37,31.61,7298.54
