,Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,total
14,2022-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.04,66.68,112.74,141.32,183.39,223.09,246.9,269.93,292.16,301.68,308.03,311.21,322.32,306.45,312.0,303.28,302.48,306.45,310.42,299.31,300.89,285.81,277.87,265.16,257.22,238.97,220.71,200.86,192.13,153.22,123.85,95.27,71.45,54.78,42.87,30.17,7777.16
15,2022-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.94,67.1,107.05,143.78,198.11,220.48,250.04,277.19,293.17,306.75,311.54,319.54,319.54,317.93,319.54,317.93,311.54,315.53,320.33,316.34,302.76,280.39,275.6,266.01,239.65,226.87,203.71,185.33,172.55,142.99,124.61,107.84,78.29,58.32,46.33,33.55,7822.17
16,2022-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.02,49.05,81.33,110.52,145.91,161.44,187.51,211.1,229.73,237.8,252.7,260.77,255.8,253.33,257.05,240.29,248.36,237.8,232.21,225.38,214.83,206.14,204.9,189.37,185.64,170.74,170.12,158.33,150.25,128.52,106.79,85.06,65.82,47.8,36.63,26.7,6061.74
17,2022-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.09,35.17,57.29,82.81,107.77,128.77,145.21,165.07,180.38,190.59,205.9,217.82,219.51,218.95,220.65,209.3,221.22,210.45,216.11,205.34,206.47,198.53,188.32,184.92,192.86,188.89,190.02,174.71,167.33,159.96,140.11,108.9,72.6,51.05,38.57,26.66,5554.33
18,2022-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.55,59.78,99.38,133.31,177.75,206.02,241.57,261.77,287.62,291.66,315.9,307.82,311.06,307.82,314.28,309.44,314.28,306.2,307.82,310.24,305.4,290.86,289.24,276.31,267.42,250.46,241.57,222.18,208.44,182.59,143.82,119.57,96.95,65.44,47.67,36.36,7943.53
19,2022-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.1,69.09,111.48,141.31,186.05,218.24,241.0,273.98,284.96,305.38,314.8,307.73,314.8,314.8,312.45,306.95,309.31,297.53,295.18,295.18,284.19,279.47,266.13,254.35,249.64,226.87,216.67,193.9,178.98,164.07,132.67,103.62,73.79,54.16,40.03,26.69,7692.57
20,2022-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.06,65.7,105.11,133.71,181.63,214.09,236.51,257.37,281.34,295.25,293.7,296.02,309.16,303.74,306.07,301.43,300.65,301.43,299.11,309.16,296.8,285.2,273.6,255.83,245.01,224.14,217.96,197.09,186.27,148.39,125.21,92.75,71.1,54.11,38.65,28.6,7575.95
21,2022-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.33,61.3,103.63,129.91,168.59,205.08,226.98,248.14,268.57,277.33,283.17,286.09,296.31,281.71,286.82,278.79,278.07,281.71,285.36,275.15,276.61,262.73,255.44,243.76,236.46,219.68,202.89,184.65,176.62,140.86,113.85,87.58,65.68,50.36,39.41,27.73,7149.37
22,2022-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.14,62.82,100.22,134.62,185.49,206.42,234.1,259.52,274.49,287.2,291.69,299.17,299.17,297.67,299.17,297.67,291.69,295.42,299.92,296.18,283.46,262.52,258.03,249.06,224.38,212.41,190.72,173.52,161.55,133.88,116.68,100.97,73.29,54.6,43.38,31.42,7323.64
23,2022-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.07,46.4,76.95,104.56,138.03,152.72,177.39,199.71,217.33,224.97,239.07,246.7,242.0,239.65,243.18,227.31,234.95,224.97,219.68,213.22,203.24,195.01,193.84,179.15,175.63,161.53,160.94,149.78,142.15,121.59,101.02,80.47,62.26,45.23,34.65,25.25,5734.62
