,Date,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,total
14,2022-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.61,15.82,26.23,35.64,47.06,52.06,60.47,68.08,74.08,76.69,81.5,84.1,82.5,81.69,82.9,77.49,80.09,76.69,74.89,72.69,69.28,66.47,66.07,61.07,59.87,55.06,54.86,51.06,48.46,41.44,34.44,27.43,21.23,15.42,11.82,8.61,1954.87
15,2022-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.41,11.34,18.47,26.7,34.76,41.52,46.83,53.23,58.17,61.46,66.4,70.24,70.8,70.61,71.15,67.5,71.34,67.86,69.69,66.22,66.59,64.03,60.73,59.63,62.2,60.91,61.28,56.34,53.97,51.59,45.19,35.12,23.41,16.46,12.44,8.6,1791.2
16,2022-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.46,19.28,32.05,42.99,57.32,66.44,77.91,84.42,92.76,94.06,101.87,99.27,100.32,99.27,101.35,99.79,101.35,98.75,99.27,100.05,98.48,93.8,93.28,89.11,86.24,80.77,77.91,71.65,67.22,58.88,46.38,38.56,31.27,21.1,15.37,11.73,2561.71
17,2022-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.19,22.28,35.95,45.57,60.0,70.38,77.72,88.36,91.9,98.48,101.52,99.25,101.52,101.52,100.76,98.99,99.75,95.95,95.2,95.2,91.64,90.12,85.82,82.02,80.5,73.17,69.87,62.53,57.72,52.91,42.79,33.42,23.8,17.47,12.92,8.61,2480.8
18,2022-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,21.18,33.89,43.12,58.58,69.04,76.27,83.0,90.73,95.21,94.71,95.46,99.7,97.96,98.7,97.2,96.96,97.2,96.46,99.7,95.71,91.97,88.24,82.5,79.01,72.28,70.29,63.55,60.07,47.85,40.38,29.91,22.93,17.45,12.46,9.22,2443.12
19,2022-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.85,21.51,36.36,45.58,59.14,71.94,79.63,87.05,94.22,97.3,99.34,100.37,103.95,98.83,100.62,97.81,97.55,98.83,100.1,96.52,97.03,92.17,89.61,85.52,82.95,77.06,71.18,64.78,61.96,49.41,39.94,30.72,23.04,17.67,13.82,9.73,2508.07
20,2022-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.17,21.64,34.52,46.37,63.88,71.11,80.63,89.39,94.55,98.93,100.47,103.04,103.04,102.53,103.04,102.53,100.47,101.76,103.3,102.01,97.64,90.42,88.88,85.78,77.28,73.16,65.69,59.77,55.64,46.11,40.19,34.78,25.25,18.8,14.94,10.82,2522.53
21,2022-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.99,14.96,24.81,33.71,44.52,49.25,57.2,64.4,70.09,72.54,77.09,79.56,78.04,77.29,78.42,73.3,75.77,72.54,70.84,68.76,65.54,62.89,62.51,57.78,56.64,52.09,51.9,48.3,45.84,39.21,32.59,25.95,20.08,14.58,11.17,8.14,1849.3
22,2022-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.53,10.14,16.52,23.88,31.08,37.14,41.88,47.6,52.03,54.97,59.39,62.82,63.31,63.15,63.64,60.37,63.8,60.7,62.33,59.23,59.55,57.25,54.31,53.33,55.62,54.48,54.8,50.38,48.26,46.13,40.41,31.41,20.94,14.72,11.12,7.69,1601.91
23,2022-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,18.83,31.3,41.97,55.97,64.88,76.07,82.43,90.57,91.84,99.48,96.94,97.95,96.94,98.97,97.45,98.97,96.43,96.94,97.7,96.17,91.59,91.08,87.01,84.21,78.87,76.07,69.96,65.64,57.5,45.29,37.65,30.53,20.61,15.01,11.45,2501.48
24,2022-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,20.97,33.83,42.89,56.47,66.23,73.15,83.15,86.48,92.69,95.54,93.4,95.54,95.54,94.83,93.16,93.87,90.3,89.58,89.58,86.25,84.82,80.77,77.2,75.77,68.85,65.76,58.85,54.33,49.8,40.27,31.45,22.39,16.44,12.15,8.1,2334.68
25,2022-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.67,20.39,32.62,41.5,56.36,66.43,73.39,79.87,87.3,91.61,91.13,91.86,95.93,94.26,94.97,93.53,93.3,93.53,92.82,95.93,92.09,88.5,84.9,79.39,76.02,69.55,67.64,61.16,57.8,46.05,38.85,28.78,22.07,16.78,11.99,8.88,2350.87
26,2022-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.65,19.77,33.42,41.89,54.36,66.13,73.2,80.03,86.61,89.44,91.32,92.26,95.56,90.86,92.5,89.91,89.67,90.86,92.03,88.73,89.2,84.73,82.37,78.61,76.26,70.85,65.43,59.55,56.96,45.42,36.72,28.24,21.18,16.24,12.71,8.94,2305.6
27,2022-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.27,20.26,32.32,43.42,59.82,66.57,75.5,83.7,88.52,92.62,94.07,96.48,96.48,96.0,96.48,96.0,94.07,95.27,96.72,95.52,91.41,84.66,83.21,80.32,72.36,68.5,61.51,55.96,52.1,43.17,37.63,32.56,23.63,17.61,13.99,10.13,2361.79
28,2022-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.62,15.83,26.26,35.68,47.11,52.11,60.53,68.15,74.16,76.77,81.59,84.19,82.59,81.78,82.99,77.57,80.18,76.77,74.97,72.76,69.36,66.55,66.14,61.14,59.94,55.13,54.92,51.11,48.51,41.5,34.48,27.47,21.25,15.43,11.83,8.62,1957.01
29,2022-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39,11.31,18.43,26.65,34.68,41.43,46.73,53.11,58.04,61.33,66.25,70.09,70.63,70.46,71.0,67.35,71.18,67.71,69.54,66.08,66.43,63.88,60.59,59.5,62.05,60.78,61.15,56.21,53.84,51.48,45.08,35.05,23.36,16.43,12.41,8.58,1787.23
30,2022-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.59,19.49,32.39,43.46,57.95,67.17,78.75,85.34,93.78,95.09,102.99,100.36,101.41,100.36,102.46,100.88,102.46,99.83,100.36,101.15,99.56,94.82,94.29,90.08,87.18,81.65,78.75,72.44,67.96,59.53,46.89,38.98,31.61,21.34,15.54,11.85,2589.76
